resume_text,jd_text,label
"Motivated developer with practical experience building and deploying applications end to end. Gained hands-on experience with Coroutines, Dagger Hilt, Room DB, and Linux administration through internship and personal projects. Gained hands-on experience with MVVM architecture, and Jetpack Compose through internship and personal projects. Developed features end to end using Dagger Hilt, and Coroutines, including testing and code review. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Linux administration, Jetpack Compose, Room DB, MVVM architecture, Dagger Hilt, Java, Coroutines.","We are looking for a Full Stack Developer to join our growing engineering team. Responsibilities: Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Requirements: Familiarity with Git and modern development practices. Bachelor's degree in Computer Science or equivalent practical experience. Excellent communication skills and ability to work in a collaborative team environment.",1
"Detail-oriented developer with a track record of shipping projects independently and in teams. Gained hands-on experience with monitoring, and CI/CD through internship and personal projects. Worked on a project involving Terraform, and AWS, focusing on clean architecture and maintainable code. Comfortable working independently and under tight deadlines. Technical Skills: CI/CD, monitoring, Azure, Terraform, AWS, Figma, Jenkins.","We're seeking an experienced Cloud Engineer to work closely with our product and engineering teams. Responsibilities: Design, build, and maintain systems using Ansible. Own projects end to end, from design through deployment and monitoring. Write clean, well-tested, maintainable code using Android Studio, and shell scripting. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Strong proficiency in CI/CD, and shell scripting. Excellent communication skills and ability to work in a collaborative team environment. Familiarity with Linux administration, shell scripting, and CI/CD and modern development practices. Experience with SQL is a plus.",1
"Detail-oriented developer with a track record of shipping projects independently and in teams. Developed features end to end using JWT authentication, responsive design, Android Studio, and TypeScript, including testing and code review. Built and maintained applications using Android Studio, and Git, collaborating with a small team to ship features on schedule. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: JWT authentication, Git, responsive design, Android Studio, Express.js, JavaScript, TypeScript.","We're seeking an experienced Full Stack Developer to work closely with our product and engineering teams. Responsibilities: Write clean, well-tested, maintainable code using TypeScript, and JavaScript. Own projects end to end, from design through deployment and monitoring. Collaborate with cross-functional teams to deliver features involving JavaScript, and HTML5. Write clean, well-tested, maintainable code using HTML5. Requirements: Strong proficiency in MongoDB, and JWT authentication. Excellent communication skills and ability to work in a collaborative team environment. Bachelor's degree in Computer Science or equivalent practical experience. Experience with monitoring is a plus.",0
"Motivated developer with practical experience building and deploying applications end to end. Developed features end to end using Git, Java, Material Design, and Firebase, including testing and code review. Gained hands-on experience with MVVM architecture, and Material Design through internship and personal projects. Developed features end to end using Coroutines, MVVM architecture, and Android SDK, including testing and code review. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: Firebase, Git, Android SDK, MVVM architecture, Material Design, Coroutines, Java.","Join us as a ML Engineer and help shape the next generation of our platform. Responsibilities: Design, build, and maintain systems using feature engineering. Write clean, well-tested, maintainable code using Adobe XD, NumPy, and Jupyter. Participate in code reviews, sprint planning, and technical design discussions. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Hands-on experience with Jupyter. Bachelor's degree in Computer Science or equivalent practical experience. Strong proficiency in Jupyter, and NLP. Familiarity with NLP, Adobe XD, and TensorFlow and modern development practices. Experience with Firebase is a plus.",0
"Motivated developer with practical experience building and deploying applications end to end. Worked on a project involving Kotlin, Firebase, Java, and Dagger Hilt, focusing on clean architecture and maintainable code. Developed features end to end using Firebase, Java, and Redux, including testing and code review. Gained hands-on experience with Android Studio, Java, and Kotlin through internship and personal projects. Quick learner, eager to take ownership of new problems. Technical Skills: Java, Android SDK, Redux, Firebase, Kotlin, Android Studio, Dagger Hilt.","We are looking for a Cloud Engineer to join our growing engineering team. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Write clean, well-tested, maintainable code using Git. Collaborate with cross-functional teams to deliver features involving Terraform, and Linux administration. Requirements: Hands-on experience with Kotlin. Bachelor's degree in Computer Science or equivalent practical experience. Excellent communication skills and ability to work in a collaborative team environment.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Built and maintained applications using CSS3, user research, and responsive design, collaborating with a small team to ship features on schedule. Worked on a project involving JWT authentication, responsive design, user research, and CSS3, focusing on clean architecture and maintainable code. Worked on a project involving JavaScript, and JWT authentication, focusing on clean architecture and maintainable code. Comfortable working independently and under tight deadlines. Technical Skills: MongoDB, Node.js, user research, JavaScript, responsive design, JWT authentication, CSS3.","Join us as a Machine Learning Engineer and help shape the next generation of our platform. Responsibilities: Design, build, and maintain systems using machine learning, and Vite. Collaborate with cross-functional teams to deliver features involving Vite. Write clean, well-tested, maintainable code using Python. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with TensorFlow, Vite, and NLP. Hands-on experience with Python, machine learning, and TensorFlow. Bachelor's degree in Computer Science or equivalent practical experience. Exposure to Vite is beneficial but not required.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving Material Design, and CI/CD, focusing on clean architecture and maintainable code. Built and maintained applications using Docker, and Material Design, collaborating with a small team to ship features on schedule. Worked on a project involving Material Design, and Docker, focusing on clean architecture and maintainable code. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: Terraform, AWS, Jenkins, Docker, CI/CD, Ansible, Material Design.","Join us as a Site Reliability Engineer and help shape the next generation of our platform. Responsibilities: Own projects end to end, from design through deployment and monitoring. Design, build, and maintain systems using Ansible, and monitoring. Write clean, well-tested, maintainable code using Jenkins. Write clean, well-tested, maintainable code using Ansible, machine learning, and CI/CD. Requirements: Strong proficiency in CI/CD, and monitoring. Strong proficiency in machine learning, and CI/CD. Excellent communication skills and ability to work in a collaborative team environment.",0
"Motivated developer with practical experience building and deploying applications end to end. Built and maintained applications using NumPy, Docker, Azure, and Terraform, collaborating with a small team to ship features on schedule. Worked on a project involving Docker, Jenkins, AWS, and Ansible, focusing on clean architecture and maintainable code. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Docker, Terraform, AWS, NumPy, Jenkins, Azure, Ansible.","We're seeking an experienced Cloud Engineer to work closely with our product and engineering teams. Responsibilities: Own projects end to end, from design through deployment and monitoring. Participate in code reviews, sprint planning, and technical design discussions. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Hands-on experience with Terraform, shell scripting, and AWS. Strong proficiency in Terraform, Git, and Ansible. Bachelor's degree in Computer Science or equivalent practical experience.",1
"Motivated developer with practical experience building and deploying applications end to end. Built and maintained applications using Jetpack Compose, Coroutines, and Android Studio, collaborating with a small team to ship features on schedule. Gained hands-on experience with Adobe XD, Coroutines, and Firebase through internship and personal projects. Built and maintained applications using Coroutines, Material Design, Firebase, and Jetpack Compose, collaborating with a small team to ship features on schedule. Comfortable working independently and under tight deadlines. Technical Skills: Room DB, Firebase, Material Design, Adobe XD, Android Studio, Jetpack Compose, Coroutines.","Our company is hiring a Android Software Engineer to help build and scale our core product. Responsibilities: Design, build, and maintain systems using TypeScript. Write clean, well-tested, maintainable code using Android SDK, and Kotlin. Design, build, and maintain systems using Firebase, and Android Studio. Requirements: Hands-on experience with Kotlin, Android Studio, and Room DB. Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with Firebase. Exposure to Git is beneficial but not required.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving feature engineering, and pandas, focusing on clean architecture and maintainable code. Built and maintained applications using statistics, Azure, NLP, and data visualization, collaborating with a small team to ship features on schedule. Worked on a project involving Azure, and SQL, focusing on clean architecture and maintainable code. Quick learner, eager to take ownership of new problems. Technical Skills: Azure, NLP, data visualization, statistics, SQL, feature engineering, pandas.","We are looking for a DevOps Engineer to join our growing engineering team. Responsibilities: Write clean, well-tested, maintainable code using Docker, Ansible, and Git. Collaborate with cross-functional teams to deliver features involving Ansible. Write clean, well-tested, maintainable code using Docker, and HTML5. Write clean, well-tested, maintainable code using Git. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Familiarity with AWS, and HTML5 and modern development practices. Familiarity with Ansible, and HTML5 and modern development practices.",0
"Motivated developer with practical experience building and deploying applications end to end. Gained hands-on experience with Room DB, Firebase, and Android SDK through internship and personal projects. Developed features end to end using Room DB, Coroutines, and Android Studio, including testing and code review. Worked on a project involving Android Studio, and Android SDK, focusing on clean architecture and maintainable code. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Room DB, Jetpack Compose, Android SDK, Android Studio, Firebase, Coroutines, feature engineering.","Join us as a Mobile Engineer and help shape the next generation of our platform. Responsibilities: Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Write clean, well-tested, maintainable code using Java. Own projects end to end, from design through deployment and monitoring. Requirements: Strong proficiency in Android SDK, and Dagger Hilt. Familiarity with shell scripting and modern development practices. Familiarity with Material Design, Firebase, and Java and modern development practices. Hands-on experience with Firebase. Exposure to NumPy is beneficial but not required.",0
"Engineering student passionate about building scalable, real-world software solutions. Worked on a project involving Git, React, and TypeScript, focusing on clean architecture and maintainable code. Built and maintained applications using Express.js, and TypeScript, collaborating with a small team to ship features on schedule. Developed features end to end using TypeScript, and Express.js, including testing and code review. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: Git, NLP, JWT authentication, TypeScript, React, Express.js, Redux.","We are looking for a Frontend Engineer to join our growing engineering team. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Collaborate with cross-functional teams to deliver features involving JavaScript, CSS3, and Node.js. Collaborate with cross-functional teams to deliver features involving Git, and JavaScript. Requirements: Strong proficiency in SQL, responsive design, and Git. Familiarity with SQL, and CSS3 and modern development practices. Familiarity with Git, and CSS3 and modern development practices. Hands-on experience with CSS3, SQL, and responsive design.",0
"Detail-oriented developer with a track record of shipping projects independently and in teams. Gained hands-on experience with Jetpack Compose, Room DB, and MVVM architecture through internship and personal projects. Gained hands-on experience with MVVM architecture, Firebase, and Android SDK through internship and personal projects. Quick learner, eager to take ownership of new problems. Technical Skills: MVVM architecture, Java, statistics, Room DB, Firebase, Jetpack Compose, Android SDK.","We are looking for a Frontend Engineer to join our growing engineering team. Responsibilities: Own projects end to end, from design through deployment and monitoring. Participate in code reviews, sprint planning, and technical design discussions. Own projects end to end, from design through deployment and monitoring. Requirements: Strong proficiency in REST APIs. Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with NumPy, TypeScript, and Redux. Exposure to Material Design is beneficial but not required.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving Dagger Hilt, Android SDK, Room DB, and Coroutines, focusing on clean architecture and maintainable code. Built and maintained applications using Dagger Hilt, Photoshop, and Android SDK, collaborating with a small team to ship features on schedule. Worked on a project involving Jetpack Compose, and Room DB, focusing on clean architecture and maintainable code. Comfortable working independently and under tight deadlines. Technical Skills: Photoshop, Dagger Hilt, Coroutines, Room DB, Android SDK, Java, Jetpack Compose.","Our company is hiring a Site Reliability Engineer to help build and scale our core product. Responsibilities: Write clean, well-tested, maintainable code using TypeScript, Git, and Kubernetes. Collaborate with cross-functional teams to deliver features involving Kubernetes, and Terraform. Collaborate with cross-functional teams to deliver features involving Terraform, and Git. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Bachelor's degree in Computer Science or equivalent practical experience. Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with Terraform, Kubernetes, and TypeScript. Exposure to machine learning is beneficial but not required.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Developed features end to end using Android SDK, Java, Firebase, and MVVM architecture, including testing and code review. Gained hands-on experience with Android Studio, Android SDK, Material Design, and MVVM architecture through internship and personal projects. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: Ansible, Material Design, Firebase, Android SDK, MVVM architecture, Android Studio, Java.","We are looking for a Android Developer to join our growing engineering team. Responsibilities: Design, build, and maintain systems using Kotlin. Participate in code reviews, sprint planning, and technical design discussions. Participate in code reviews, sprint planning, and technical design discussions. Design, build, and maintain systems using Java. Requirements: Familiarity with Coroutines and modern development practices. Strong proficiency in Coroutines, and Java. Familiarity with Kotlin and modern development practices.",1
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Developed features end to end using MVVM architecture, Material Design, design systems, and Android Studio, including testing and code review. Gained hands-on experience with design systems, MVVM architecture, Firebase, and Java through internship and personal projects. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: Dagger Hilt, MVVM architecture, Firebase, Java, Material Design, Android Studio, design systems.","We're seeking an experienced DevOps Engineer to work closely with our product and engineering teams. Responsibilities: Collaborate with cross-functional teams to deliver features involving Linux administration, and shell scripting. Own projects end to end, from design through deployment and monitoring. Design, build, and maintain systems using shell scripting, Kubernetes, and HTML5. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Strong proficiency in Azure, and shell scripting. Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with Kubernetes, Docker, and Azure. Experience with Room DB is a plus.",0
"Detail-oriented developer with a track record of shipping projects independently and in teams. Built and maintained applications using shell scripting, AWS, Jenkins, and NLP, collaborating with a small team to ship features on schedule. Built and maintained applications using Ansible, shell scripting, and AWS, collaborating with a small team to ship features on schedule. Comfortable working independently and under tight deadlines. Technical Skills: shell scripting, Jenkins, Ansible, AWS, Azure, Git, NLP.","Join us as a Cloud Engineer and help shape the next generation of our platform. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Design, build, and maintain systems using CI/CD. Design, build, and maintain systems using Firebase, Kubernetes, and Ansible. Requirements: Strong proficiency in CI/CD, Ansible, and AWS. Excellent communication skills and ability to work in a collaborative team environment. Excellent communication skills and ability to work in a collaborative team environment. Strong proficiency in Firebase. Exposure to Jupyter is beneficial but not required.",1
"Motivated developer with practical experience building and deploying applications end to end. Worked on a project involving data visualization, and feature engineering, focusing on clean architecture and maintainable code. Worked on a project involving statistics, and TensorFlow, focusing on clean architecture and maintainable code. Worked on a project involving statistics, TensorFlow, and data visualization, focusing on clean architecture and maintainable code. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: TensorFlow, data visualization, feature engineering, scikit-learn, Git, statistics, NLP.","We are looking for a Data Scientist to join our growing engineering team. Responsibilities: Own projects end to end, from design through deployment and monitoring. Design, build, and maintain systems using Python, SQL, and Jupyter. Participate in code reviews, sprint planning, and technical design discussions. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Familiarity with user research and modern development practices. Familiarity with Jupyter, user research, and Python and modern development practices. Familiarity with SQL, Python, and machine learning and modern development practices. Hands-on experience with TensorFlow, and Jupyter.",0
"Engineering student passionate about building scalable, real-world software solutions. Worked on a project involving responsive design, and Git, focusing on clean architecture and maintainable code. Built and maintained applications using Express.js, and prototyping, collaborating with a small team to ship features on schedule. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: JavaScript, prototyping, Git, Express.js, Vite, responsive design, HTML5.","We are looking for a Infrastructure Engineer to join our growing engineering team. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Collaborate with cross-functional teams to deliver features involving Linux administration. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with Terraform, data visualization, and Ansible. Hands-on experience with Terraform. Exposure to React is beneficial but not required.",0
"Engineering student passionate about building scalable, real-world software solutions. Developed features end to end using responsive design, Redux, Express.js, and React, including testing and code review. Gained hands-on experience with REST APIs, and React through internship and personal projects. Worked on a project involving Redux, and REST APIs, focusing on clean architecture and maintainable code. Quick learner, eager to take ownership of new problems. Technical Skills: React, REST APIs, responsive design, Node.js, Redux, Express.js, Jupyter.","We are looking for a Frontend Engineer to join our growing engineering team. Responsibilities: Design, build, and maintain systems using Node.js, and JavaScript. Own projects end to end, from design through deployment and monitoring. Write clean, well-tested, maintainable code using Express.js, and JavaScript. Requirements: Hands-on experience with JavaScript, Express.js, and Vite. Excellent communication skills and ability to work in a collaborative team environment. Bachelor's degree in Computer Science or equivalent practical experience.",1
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving MongoDB, and Node.js, focusing on clean architecture and maintainable code. Built and maintained applications using Redux, React, and CSS3, collaborating with a small team to ship features on schedule. Developed features end to end using Redux, CSS3, and MongoDB, including testing and code review. Comfortable working independently and under tight deadlines. Technical Skills: Coroutines, Redux, responsive design, CSS3, React, Node.js, MongoDB.","We're seeking an experienced Frontend Engineer to work closely with our product and engineering teams. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Collaborate with cross-functional teams to deliver features involving Node.js, MongoDB, and prototyping. Write clean, well-tested, maintainable code using prototyping, HTML5, and CSS3. Requirements: Familiarity with HTML5 and modern development practices. Hands-on experience with Redux, and Node.js. Excellent communication skills and ability to work in a collaborative team environment.",1
"Detail-oriented developer with a track record of shipping projects independently and in teams. Developed features end to end using Firebase, and Room DB, including testing and code review. Built and maintained applications using Jetpack Compose, MVVM architecture, Firebase, and Room DB, collaborating with a small team to ship features on schedule. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: Java, Kotlin, Room DB, accessibility, Firebase, Jetpack Compose, MVVM architecture.","We're seeking an experienced Software Engineer to work closely with our product and engineering teams. Responsibilities: Design, build, and maintain systems using MongoDB, and NumPy. Participate in code reviews, sprint planning, and technical design discussions. Write clean, well-tested, maintainable code using JWT authentication, TypeScript, and Git. Collaborate with cross-functional teams to deliver features involving NumPy. Requirements: Strong proficiency in NumPy. Familiarity with TypeScript, NumPy, and MongoDB and modern development practices. Hands-on experience with Node.js. Familiarity with MongoDB, TypeScript, and Git and modern development practices.",1
"Engineering student passionate about building scalable, real-world software solutions. Worked on a project involving accessibility, user research, and UI/UX design, focusing on clean architecture and maintainable code. Built and maintained applications using Figma, UI/UX design, and user research, collaborating with a small team to ship features on schedule. Worked on a project involving accessibility, and Figma, focusing on clean architecture and maintainable code. Quick learner, eager to take ownership of new problems. Technical Skills: Adobe XD, typography, accessibility, UI/UX design, Android SDK, Figma, user research.","We're seeking an experienced Cloud Engineer to work closely with our product and engineering teams. Responsibilities: Design, build, and maintain systems using Git, and CI/CD. Collaborate with cross-functional teams to deliver features involving Jenkins, and monitoring. Own projects end to end, from design through deployment and monitoring. Write clean, well-tested, maintainable code using monitoring, and Jenkins. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Familiarity with Ansible and modern development practices. Strong proficiency in Git, monitoring, and Jenkins. Hands-on experience with Ansible, monitoring, and Jenkins. Experience with UI/UX design is a plus.",1
"Engineering student passionate about building scalable, real-world software solutions. Developed features end to end using Android SDK, Room DB, and Jetpack Compose, including testing and code review. Built and maintained applications using Kotlin, Android Studio, Room DB, and Android SDK, collaborating with a small team to ship features on schedule. Worked on a project involving Material Design, Kotlin, Jetpack Compose, and Android SDK, focusing on clean architecture and maintainable code. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Kotlin, Android Studio, Room DB, Material Design, typography, Android SDK, Jetpack Compose.","Our company is hiring a Machine Learning Engineer to help build and scale our core product. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Write clean, well-tested, maintainable code using CI/CD, and machine learning. Participate in code reviews, sprint planning, and technical design discussions. Write clean, well-tested, maintainable code using regression models, NLP, and machine learning. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Excellent communication skills and ability to work in a collaborative team environment. Bachelor's degree in Computer Science or equivalent practical experience.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving Coroutines, and Kotlin, focusing on clean architecture and maintainable code. Gained hands-on experience with Coroutines, Java, and Firebase through internship and personal projects. Gained hands-on experience with Java, Firebase, Coroutines, and Jetpack Compose through internship and personal projects. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Jetpack Compose, Java, wireframing, Coroutines, Dagger Hilt, Kotlin, Firebase.","Our company is hiring a Android Software Engineer to help build and scale our core product. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Write clean, well-tested, maintainable code using Dagger Hilt, Coroutines, and Java. Collaborate with cross-functional teams to deliver features involving Coroutines, Android Studio, and Room DB. Requirements: Familiarity with Dagger Hilt, and Android Studio and modern development practices. Hands-on experience with CSS3. Strong proficiency in CSS3, and Android Studio. Exposure to responsive design is beneficial but not required.",1
"Motivated developer with practical experience building and deploying applications end to end. Developed features end to end using Android SDK, and statistics, including testing and code review. Developed features end to end using Coroutines, Android SDK, Android Studio, and MVVM architecture, including testing and code review. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Android SDK, statistics, Android Studio, Material Design, MVVM architecture, Jetpack Compose, Coroutines.","Join us as a ML Engineer and help shape the next generation of our platform. Responsibilities: Write clean, well-tested, maintainable code using TensorFlow, Jupyter, and Coroutines. Collaborate with cross-functional teams to deliver features involving TensorFlow. Own projects end to end, from design through deployment and monitoring. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Strong proficiency in statistics. Familiarity with statistics and modern development practices. Exposure to CSS3 is beneficial but not required.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Gained hands-on experience with feature engineering, and machine learning through internship and personal projects. Built and maintained applications using pandas, Python, NLP, and MongoDB, collaborating with a small team to ship features on schedule. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: MongoDB, machine learning, NLP, feature engineering, Python, pandas, regression models.","Join us as a Data Scientist and help shape the next generation of our platform. Responsibilities: Collaborate with cross-functional teams to deliver features involving feature engineering, and scikit-learn. Design, build, and maintain systems using scikit-learn, and MongoDB. Participate in code reviews, sprint planning, and technical design discussions. Own projects end to end, from design through deployment and monitoring. Requirements: Familiarity with scikit-learn, Jupyter, and TensorFlow and modern development practices. Familiarity with scikit-learn, and Python and modern development practices. Bachelor's degree in Computer Science or equivalent practical experience. Strong proficiency in scikit-learn, MongoDB, and Jupyter. Experience with user research is a plus.",0
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving JWT authentication, JavaScript, Express.js, and Coroutines, focusing on clean architecture and maintainable code. Developed features end to end using Vite, JWT authentication, and CSS3, including testing and code review. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Express.js, HTML5, Vite, JWT authentication, CSS3, JavaScript, Coroutines.","We are looking for a ML Engineer to join our growing engineering team. Responsibilities: Design, build, and maintain systems using Jupyter. Participate in code reviews, sprint planning, and technical design discussions. Participate in code reviews, sprint planning, and technical design discussions. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Familiarity with machine learning, and Jupyter and modern development practices. Hands-on experience with TensorFlow.",0
"Motivated developer with practical experience building and deploying applications end to end. Gained hands-on experience with Jenkins, Kubernetes, and SQL through internship and personal projects. Developed features end to end using Docker, and AWS, including testing and code review. Developed features end to end using AWS, Jenkins, and shell scripting, including testing and code review. Strong communicator with experience collaborating in agile, cross-functional teams. Technical Skills: Jenkins, shell scripting, AWS, Docker, Kubernetes, SQL, Azure.","We are looking for a Infrastructure Engineer to join our growing engineering team. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Requirements: Familiarity with Terraform and modern development practices. Strong proficiency in monitoring. Bachelor's degree in Computer Science or equivalent practical experience. Exposure to MongoDB is beneficial but not required.",1
"Motivated developer with practical experience building and deploying applications end to end. Built and maintained applications using shell scripting, and Linux administration, collaborating with a small team to ship features on schedule. Built and maintained applications using shell scripting, and Docker, collaborating with a small team to ship features on schedule. Comfortable working independently and under tight deadlines. Technical Skills: Docker, Linux administration, Jenkins, Kubernetes, shell scripting, monitoring, UI/UX design.","Join us as a Site Reliability Engineer and help shape the next generation of our platform. Responsibilities: Participate in code reviews, sprint planning, and technical design discussions. Own projects end to end, from design through deployment and monitoring. Design, build, and maintain systems using accessibility, CI/CD, and Azure. Own projects end to end, from design through deployment and monitoring. Requirements: Strong proficiency in Kubernetes. Excellent communication skills and ability to work in a collaborative team environment. Hands-on experience with Git. Hands-on experience with Git, Kubernetes, and Azure. Exposure to machine learning is beneficial but not required.",1
"Detail-oriented developer with a track record of shipping projects independently and in teams. Developed features end to end using Terraform, Linux administration, and CI/CD, including testing and code review. Gained hands-on experience with Linux administration, Azure, Terraform, and Ansible through internship and personal projects. Worked on a project involving Azure, and CI/CD, focusing on clean architecture and maintainable code. Quick learner, eager to take ownership of new problems. Technical Skills: Ansible, Docker, Kotlin, Terraform, Azure, CI/CD, Linux administration.","Join us as a Data Analyst and help shape the next generation of our platform. Responsibilities: Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Collaborate with cross-functional teams to deliver features involving NumPy, and Jupyter. Participate in code reviews, sprint planning, and technical design discussions. Requirements: Excellent communication skills and ability to work in a collaborative team environment. Bachelor's degree in Computer Science or equivalent practical experience. Familiarity with Jupyter and modern development practices. Exposure to responsive design is beneficial but not required.",0
"Engineering student passionate about building scalable, real-world software solutions. Developed features end to end using Android Studio, Kotlin, Java, and Room DB, including testing and code review. Worked on a project involving Kotlin, pandas, and Material Design, focusing on clean architecture and maintainable code. Quick learner, eager to take ownership of new problems. Technical Skills: Material Design, Firebase, Kotlin, pandas, Android Studio, Room DB, Java.","We are looking for a Software Engineer to join our growing engineering team. Responsibilities: Own projects end to end, from design through deployment and monitoring. Write clean, well-tested, maintainable code using Vite, REST APIs, and Express.js. Collaborate with cross-functional teams to deliver features involving Vite, and CSS3. Own projects end to end, from design through deployment and monitoring. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Strong proficiency in Vite, and REST APIs. Familiarity with Adobe XD, JWT authentication, and Express.js and modern development practices.",0
"Engineering student passionate about building scalable, real-world software solutions. Developed features end to end using MongoDB, regression models, and JavaScript, including testing and code review. Developed features end to end using JavaScript, regression models, Express.js, and MongoDB, including testing and code review. Built and maintained applications using JavaScript, and Express.js, collaborating with a small team to ship features on schedule. Enjoys mentoring peers and contributing to open-source projects in spare time. Technical Skills: responsive design, JavaScript, regression models, Redux, Express.js, MongoDB, JWT authentication.","We are looking for a Site Reliability Engineer to join our growing engineering team. Responsibilities: Design, build, and maintain systems using React, Azure, and AWS. Own projects end to end, from design through deployment and monitoring. Design, build, and maintain systems using Azure. Requirements: Familiarity with CI/CD, and AWS and modern development practices. Familiarity with AWS and modern development practices. Excellent communication skills and ability to work in a collaborative team environment. Experience with Room DB is a plus.",0
"Detail-oriented developer with a track record of shipping projects independently and in teams. Developed features end to end using Material Design, Java, and Android SDK, including testing and code review. Worked on a project involving Dagger Hilt, prototyping, and Coroutines, focusing on clean architecture and maintainable code. Comfortable working independently and under tight deadlines. Technical Skills: Material Design, Java, Android Studio, Android SDK, prototyping, Coroutines, Dagger Hilt.","Join us as a Android Developer and help shape the next generation of our platform. Responsibilities: Collaborate with cross-functional teams to deliver features involving Coroutines, and Android SDK. Own projects end to end, from design through deployment and monitoring. Own projects end to end, from design through deployment and monitoring. Requirements: Bachelor's degree in Computer Science or equivalent practical experience. Hands-on experience with Dagger Hilt, and Git. Strong proficiency in Coroutines, and Dagger Hilt. Exposure to prototyping is beneficial but not required.",1
"Software engineering graduate with hands-on project experience and a strong foundation in computer science fundamentals. Worked on a project involving typography, MongoDB, and UI/UX design, focusing on clean architecture and maintainable code. Gained hands-on experience with prototyping, MongoDB, user research, and typography through internship and personal projects. Comfortable working independently and under tight deadlines. Technical Skills: wireframing, prototyping, MongoDB, user research, UI/UX design, Photoshop, typography.","We're seeking an experienced Frontend Engineer to work closely with our product and engineering teams. Responsibilities: Design, build, and maintain systems using Git, and Node.js. Own projects end to end, from design through deployment and monitoring. Write clean, well-tested, maintainable code using CSS3, Node.js, and React. Requirements: Hands-on experience with CSS3, and Android SDK. Excellent communication skills and ability to work in a collaborative team environment. Bachelor's degree in Computer Science or equivalent practical experience. Experience with Kubernetes is a plus.",1
